start_time, random_ID, end_time, random_V, random_Z, pos_j1, pos_j2, pos_j3, pos_j4, pos_j5, pos_j6, vel_j1, vel_j2, vel_j3, vel_j4, vel_j5, vel_j6, torq_j1, torq_j2, torq_j3, torq_j4, torq_j5, torq_j6
154.56, 367, 154.56, 100.812, 15.3639, 41.7596, 13.8365, 9.74187, 67.9733, 26.3789, 21.1302, -6.40087, -10.2223, 2.23423, 5.4011, -0.749209, -1.35162, -29.8234, -69.6558, -7.5351, 6.11191, -6.63704, -3.49637
154.57, 367, 154.57, 100.812, 15.3639, 41.7079, 13.7541, 9.75975, 68.0168, 26.3729, 21.1193, -6.40688, -10.2052, 2.20518, 5.4011, -0.749209, -1.35162, -29.824, -69.466, -7.60124, 6.11216, -6.63706, -3.49637
154.58, 367, 154.58, 100.812, 15.3639, 41.6304, 13.6308, 9.78613, 68.0822, 26.3638, 21.103, -6.41588, -10.1792, 2.16161, 5.4011, -0.749209, -1.35162, -29.825, -69.3543, -7.68468, 6.11231, -6.63706, -3.49637
154.59, 367, 154.59, 100.812, 15.3639, 41.5786, 13.5488, 9.80342, 68.1257, 26.3577, 21.0921, -6.42188, -10.1618, 2.13255, 5.4011, -0.749209, -1.35162, -29.8256, -69.1653, -7.75084, 6.11256, -6.63707, -3.49637
154.6, 367, 154.6, 100.812, 15.3639, 41.5009, 13.4261, 9.82892, 68.191, 26.3487, 21.0757, -6.43087, -10.1355, 2.08897, 5.40109, -0.749209, -1.35162, -29.8265, -69.0021, -7.83905, 6.11278, -6.63708, -3.49637
154.61, 367, 154.61, 100.812, 15.3639, 41.449, 13.3445, 9.84563, 68.2346, 26.3426, 21.0648, -6.43687, -10.1179, 2.05991, 5.40109, -0.749209, -1.35162, -29.8271, -68.9018, -7.89709, 6.11291, -6.63709, -3.49637
154.62, 367, 154.62, 100.812, 15.3639, 41.3711, 13.2222, 9.87025, 68.2999, 26.3336, 21.0485, -6.44586, -10.0913, 2.01632, 5.40109, -0.749209, -1.35162, -29.8281, -68.6623, -7.99231, 6.11323, -6.63711, -3.49637
154.63, 367, 154.63, 100.812, 15.3639, 41.319, 13.141, 9.88637, 68.3435, 26.3275, 21.0376, -6.45185, -10.0736, 1.98725, 5.40109, -0.749209, -1.35162, -29.8287, -68.6034, -8.04657, 6.1133, -6.63711, -3.49637
154.64, 367, 154.64, 100.812, 15.3639, 41.2409, 13.0193, 9.91012, 68.4088, 26.3185, 21.0212, -6.46083, -10.0468, 1.94365, 5.40109, -0.749209, -1.35162, -29.8296, -68.3401, -8.144, 6.11365, -6.63713, -3.49637
154.65, 367, 154.65, 100.812, 15.3639, 41.1888, 12.9384, 9.92565, 68.4524, 26.3124, 21.0103, -6.46682, -10.0289, 1.91458, 5.40109, -0.749209, -1.35162, -29.8302, -68.2537, -8.20078, 6.11377, -6.63713, -3.49637
154.66, 367, 154.66, 100.812, 15.3639, 41.1105, 12.8172, 9.94851, 68.5177, 26.3034, 20.994, -6.47579, -10.0019, 1.87098, 5.40109, -0.749209, -1.35162, -29.8312, -68.0429, -8.29341, 6.11405, -6.63715, -3.49637
154.67, 367, 154.67, 100.812, 15.3639, 41.0583, 12.7367, 9.96347, 68.5613, 26.2973, 20.9831, -6.48178, -9.98388, 1.84191, 5.40109, -0.749209, -1.35162, -29.8318, -67.9162, -8.35389, 6.11421, -6.63715, -3.49637
154.68, 367, 154.68, 100.812, 15.3639, 40.9798, 12.6161, 9.98545, 68.6266, 26.2883, 20.9667, -6.49075, -9.9567, 1.7983, 5.40109, -0.749209, -1.35162, -29.8327, -67.782, -8.4395, 6.11439, -6.63716, -3.49637
154.69, 367, 154.69, 100.812, 15.3639, 40.9275, 12.5359, 9.99981, 68.6702, 26.2822, 20.9558, -6.49673, -9.9385, 1.76923, 5.40109, -0.749209, -1.35162, -29.8333, -67.596, -8.50542, 6.11464, -6.63717, -3.49637
154.7, 367, 154.7, 100.812, 15.3639, 40.8488, 12.4158, 10.0209, 68.7355, 26.2732, 20.9395, -6.50569, -9.91111, 1.72562, 5.40109, -0.749209, -1.35162, -29.8343, -67.4866, -8.58876, 6.11478, -6.63718, -3.49637
154.71, 367, 154.71, 100.812, 15.3639, 40.7963, 12.336, 10.0347, 68.779, 26.2671, 20.9286, -6.51053, -9.89278, 1.69654, 5.40109, -0.749209, -1.35162, -29.8209, -67.3008, -8.65468, 6.11503, -6.63719, -3.49637
154.72, 367, 154.72, 100.812, 15.3639, 40.7175, 12.2165, 10.0549, 68.8444, 26.2581, 20.9122, -6.51996, -9.86518, 1.65294, 5.40109, -0.749209, -1.35162, -29.84, -67.1403, -8.7427, 6.11524, -6.6372, -3.49637
154.73, 367, 154.73, 100.812, 15.3639, 40.6649, 12.1371, 10.0681, 68.8879, 26.252, 20.9014, -6.5256, -9.84672, 1.62387, 5.40109, -0.749209, -1.35162, -29.8409, -67.0416, -8.80062, 6.11537, -6.63721, -3.49637
154.74, 367, 154.74, 100.812, 15.3639, 40.5859, 12.0181, 10.0875, 68.9532, 26.243, 20.885, -6.53492, -9.81892, 1.58026, 5.40109, -0.749209, -1.35162, -29.8394, -66.8061, -8.89552, 6.11568, -6.63722, -3.49637
154.75, 367, 154.75, 100.812, 15.3639, 40.5332, 11.9391, 10.1001, 68.9968, 26.2369, 20.8741, -6.54116, -9.80033, 1.55119, 5.40109, -0.749209, -1.35162, -29.839, -66.7481, -8.94971, 6.11576, -6.63723, -3.49637
154.76, 367, 154.76, 100.812, 15.3639, 40.454, 11.8207, 10.1185, 69.0621, 26.2279, 20.8578, -6.55032, -9.77234, 1.50759, 5.40109, -0.749209, -1.35162, -29.8392, -66.489, -9.04677, 6.1161, -6.63724, -3.49637
154.77, 367, 154.77, 100.812, 15.3639, 40.4011, 11.742, 10.1306, 69.1057, 26.2218, 20.8469, -6.55633, -9.75361, 1.47852, 5.40109, -0.749209, -1.35162, -29.8397, -66.404, -9.10342, 6.11622, -6.63725, -3.49637
154.78, 367, 154.78, 100.812, 15.3639, 40.3218, 11.6242, 10.1481, 69.171, 26.2128, 20.8305, -6.56531, -9.72543, 1.43493, 5.40109, -0.749209, -1.35162, -29.8405, -66.1965, -9.19574, 6.11649, -6.63726, -3.49637
154.79, 367, 154.79, 100.812, 15.3639, 40.2688, 11.5459, 10.1596, 69.2146, 26.2067, 20.8196, -6.57127, -9.70658, 1.40587, 5.40109, -0.749209, -1.35162, -29.8411, -66.0719, -9.25603, 6.11666, -6.63727, -3.49637
154.8, 367, 154.8, 100.812, 15.3639, 40.1893, 11.4286, 10.1763, 69.2799, 26.1976, 20.8033, -6.5802, -9.67821, 1.36228, 5.40109, -0.749209, -1.35162, -29.8421, -65.9399, -9.34141, 6.11683, -6.63728, -3.49637
154.81, 367, 154.81, 100.812, 15.3639, 40.1362, 11.3507, 10.1871, 69.3235, 26.1916, 20.7924, -6.58615, -9.65924, 1.33322, 5.40109, -0.749209, -1.35162, -29.8427, -65.7568, -9.40705, 6.11707, -6.63729, -3.49637
154.82, 367, 154.82, 100.812, 15.3639, 40.0564, 11.234, 10.203, 69.3888, 26.1825, 20.776, -6.59506, -9.63069, 1.28964, 5.40109, -0.749209, -1.35162, -29.8436, -65.6492, -9.49019, 6.11722, -6.6373, -3.49637
154.83, 367, 154.83, 100.812, 15.3639, 40.0032, 11.1565, 10.2132, 69.4324, 26.1765, 20.7651, -6.601, -9.6116, 1.26059, 5.40109, -0.749209, -1.35162, -29.8442, -65.4663, -9.5558, 6.11746, -6.63731, -3.49637
154.84, 367, 154.84, 100.812, 15.3639, 39.9233, 11.0404, 10.2282, 69.4977, 26.1674, 20.7488, -6.60991, -9.58287, 1.21702, 5.40109, -0.749209, -1.35162, -29.8452, -65.3084, -9.64353, 6.11767, -6.63732, -3.49637
154.85, 367, 154.85, 100.812, 15.3639, 39.87, 10.9632, 10.2379, 69.5412, 26.1614, 20.7379, -6.61585, -9.56365, 1.18798, 5.40109, -0.749209, -1.35162, -29.8458, -65.2113, -9.70127, 6.1178, -6.63733, -3.49637
154.86, 367, 154.86, 100.812, 15.3639, 39.7899, 10.8477, 10.2519, 69.6066, 26.1523, 20.7215, -6.62474, -9.53475, 1.14442, 5.40109, -0.749209, -1.35162, -29.8467, -64.9794, -9.79576, 6.1181, -6.63734, -3.49637
154.87, 367, 154.87, 100.812, 15.3639, 39.7365, 10.7709, 10.261, 69.6501, 26.1463, 20.7106, -6.63067, -9.51542, 1.11539, 5.40109, -0.749209, -1.35162, -29.8474, -64.9224, -9.84981, 6.11818, -6.63734, -3.49637
154.88, 367, 154.88, 100.812, 15.3639, 39.6562, 10.656, 10.2742, 69.7155, 26.1372, 20.6943, -6.63956, -9.48635, 1.07184, 5.40109, -0.749209, -1.35162, -29.8483, -64.6673, -9.94641, 6.11852, -6.63736, -3.49637
154.89, 367, 154.89, 100.812, 15.3639, 39.6026, 10.5796, 10.2827, 69.759, 26.1312, 20.6834, -6.64549, -9.46691, 1.04282, 5.40109, -0.749209, -1.35162, -29.8489, -64.5837, -10.0029, 6.11863, -6.63737, -3.49637
154.9, 367, 154.9, 100.812, 15.3639, 39.5222, 10.4653, 10.295, 69.8243, 26.1221, 20.667, -6.65437, -9.43766, 0.999288, 5.40109, -0.749209, -1.35162, -29.8498, -64.3795, -10.0948, 6.1189, -6.63738, -3.49637
154.91, 367, 154.91, 100.812, 15.3639, 39.4685, 10.3893, 10.303, 69.8679, 26.1161, 20.6561, -6.66028, -9.41811, 0.970274, 5.40109, -0.749209, -1.35162, -29.8505, -64.2568, -10.1548, 6.11906, -6.63739, -3.49637
154.92, 367, 154.92, 100.812, 15.3639, 39.3879, 10.2756, 10.3144, 69.9332, 26.107, 20.6398, -6.66915, -9.38871, 0.92676, 5.40109, -0.749209, -1.35162, -29.8514, -64.1268, -10.2399, 6.11924, -6.63739, -3.49637
154.93, 367, 154.93, 100.812, 15.3639, 39.3341, 10.2, 10.3217, 69.9768, 26.101, 20.6289, -6.67506, -9.36905, 0.897757, 5.40109, -0.749209, -1.35162, -29.852, -63.9466, -10.3052, 6.11947, -6.63741, -3.49637
154.94, 367, 154.94, 100.812, 15.3639, 39.2533, 10.0868, 10.3323, 70.0421, 26.0919, 20.6125, -6.68392, -9.33948, 0.854261, 5.40109, -0.749209, -1.35162, -29.853, -63.8407, -10.3881, 6.11961, -6.63741, -3.49637
154.95, 367, 154.95, 100.812, 15.3639, 39.1993, 10.0116, 10.3391, 70.0857, 26.0859, 20.6016, -6.691, -9.31972, 0.825269, 5.40109, -0.749209, -1.35162, -29.8675, -63.6606, -10.4533, 6.11985, -6.63742, -3.49637
154.96, 367, 154.96, 100.812, 15.3639, 39.1183, 9.89908, 10.3487, 70.151, 26.0768, 20.5853, -6.69936, -9.28999, 0.781792, 5.40109, -0.749209, -1.35162, -29.8504, -63.5052, -10.5407, 6.12006, -6.63743, -3.49637
154.97, 367, 154.97, 100.812, 15.3639, 39.0643, 9.82426, 10.3549, 70.1946, 26.0708, 20.5744, -6.70559, -9.27013, 0.752814, 5.40109, -0.749209, -1.35162, -29.8507, -63.4095, -10.5982, 6.12019, -6.63744, -3.49637
154.98, 367, 154.98, 100.812, 15.3639, 38.9831, 9.71233, 10.3637, 70.2599, 26.0617, 20.558, -6.71405, -9.24025, 0.709356, 5.40109, -0.749209, -1.35162, -29.8541, -63.1812, -10.6922, 6.12049, -6.63745, -3.49637
154.99, 367, 154.99, 100.812, 15.3639, 38.929, 9.63791, 10.3693, 70.3034, 26.0557, 20.5471, -6.71966, -9.22028, 0.680391, 5.40109, -0.749209, -1.35162, -29.8557, -63.1251, -10.746, 6.12056, -6.63746, -3.49637
155, 367, 155, 100.812, 15.3639, 38.8476, 9.52659, 10.3772, 70.3688, 26.0466, 20.5308, -6.72826, -9.19025, 0.636955, 5.40109, -0.749209, -1.35162, -29.8573, -62.8739, -10.8421, 6.1209, -6.63747, -3.49637
155.01, 367, 155.01, 100.812, 15.3639, 38.7933, 9.45257, 10.3822, 70.4123, 26.0406, 20.5199, -6.73408, -9.17018, 0.608005, 5.40109, -0.749209, -1.35162, -29.8581, -62.7917, -10.8983, 6.12101, -6.63748, -3.49637
155.02, 367, 155.02, 100.812, 15.3639, 38.7118, 9.34185, 10.3893, 70.4777, 26.0315, 20.5035, -6.74287, -9.14001, 0.564592, 5.40109, -0.749209, -1.35162, -29.8592, -62.5905, -10.9898, 6.12127, -6.63749, -3.49637
155.03, 367, 155.03, 100.812, 15.3639, 38.6574, 9.26824, 10.3937, 70.5212, 26.0255, 20.4926, -6.74873, -9.11984, 0.535657, 5.40109, -0.749208, -1.35162, -29.8598, -62.4697, -11.0495, 6.12143, -6.6375, -3.49637
155.04, 367, 155.04, 100.812, 15.3639, 38.5757, 9.15814, 10.3999, 70.5865, 26.0164, 20.4763, -6.75754, -9.08953, 0.492267, 5.40109, -0.749208, -1.35162, -29.8608, -62.3418, -11.1342, 6.1216, -6.63751, -3.49637
155.05, 367, 155.05, 100.812, 15.3639, 38.5212, 9.08493, 10.4037, 70.6301, 26.0104, 20.4654, -6.76341, -9.06927, 0.463349, 5.40109, -0.749208, -1.35162, -29.8614, -62.1643, -11.1991, 6.12184, -6.63752, -3.49637
155.06, 367, 155.06, 100.812, 15.3639, 38.4393, 8.97544, 10.4091, 70.6954, 26.0013, 20.449, -6.77221, -9.03881, 0.419984, 5.40109, -0.749208, -1.35162, -29.8624, -62.06, -11.2816, 6.12198, -6.63753, -3.49637
155.07, 367, 155.07, 100.812, 15.3639, 38.3847, 8.90265, 10.4123, 70.739, 25.9953, 20.4381, -6.77807, -9.01846, 0.391082, 5.40109, -0.749208, -1.35162, -29.863, -61.8826, -11.3465, 6.12221, -6.63754, -3.49637
155.08, 367, 155.08, 100.812, 15.3639, 38.3026, 8.79377, 10.4167, 70.8043, 25.9862, 20.4218, -6.78686, -8.98786, 0.347743, 5.40109, -0.749208, -1.35162, -29.8639, -61.7296, -11.4334, 6.12242, -6.63755, -3.49637
155.09, 367, 155.09, 100.812, 15.3639, 38.2479, 8.72138, 10.4194, 70.8479, 25.9801, 20.4109, -6.79271, -8.96742, 0.31886, 5.40109, -0.749208, -1.35162, -29.8646, -61.6354, -11.4906, 6.12254, -6.63755, -3.49637
155.1, 367, 155.1, 100.812, 15.3639, 38.1657, 8.61312, 10.423, 70.9132, 25.9711, 20.3945, -6.80149, -8.93669, 0.275548, 5.40109, -0.749208, -1.35162, -29.8655, -61.4105, -11.5841, 6.12284, -6.63757, -3.49637
155.11, 367, 155.11, 100.812, 15.3639, 38.1108, 8.54115, 10.4251, 70.9568, 25.965, 20.3836, -6.80734, -8.91616, 0.246682, 5.40109, -0.749208, -1.35162, -29.8661, -61.3553, -11.6377, 6.12291, -6.63757, -3.49637
155.12, 367, 155.12, 100.812, 15.3639, 38.0284, 8.43351, 10.4277, 71.0221, 25.956, 20.3673, -6.81611, -8.8853, 0.203399, 5.40109, -0.749208, -1.35162, -29.867, -61.1078, -11.7331, 6.12324, -6.63759, -3.49637
155.13, 367, 155.13, 100.812, 15.3639, 37.9734, 8.36196, 10.4292, 71.0656, 25.9499, 20.3564, -6.82195, -8.86468, 0.174553, 5.40109, -0.749208, -1.35162, -29.8677, -61.0268, -11.7891, 6.12335, -6.63759, -3.49637
155.14, 367, 155.14, 100.812, 15.3639, 37.8908, 8.25494, 10.4311, 71.131, 25.9409, 20.34, -6.8307, -8.83369, 0.131298, 5.40109, -0.749208, -1.35162, -29.8686, -60.8287, -11.88, 6.12361, -6.6376, -3.49637
155.15, 367, 155.15, 100.812, 15.3639, 37.8357, 8.1838, 10.432, 71.1745, 25.9348, 20.3291, -6.83654, -8.81299, 0.102472, 5.40109, -0.749208, -1.35162, -29.8692, -60.7097, -11.9394, 6.12377, -6.63761, -3.49637
155.16, 367, 155.16, 100.812, 15.3639, 37.753, 8.07741, 10.4329, 71.2399, 25.9258, 20.3128, -6.84528, -8.78187, 0.0592482, 5.40109, -0.749208, -1.35162, -29.8702, -60.5837, -12.0776, 6.12394, -6.63762, -3.49637
155.17, 367, 155.17, 100.812, 15.3639, 37.6977, 8.00669, 10.4333, 71.2834, 25.9197, 20.3019, -6.85111, -8.76109, 0.0304424, 5.40109, -0.749208, -1.35162, -29.8708, -60.4088, -15.3191, 6.12417, -6.63763, -3.49637
155.18, 367, 155.18, 100.812, 15.3639, 37.6148, 7.90093, 10.4334, 71.3487, 25.9107, 20.2855, -6.85984, -8.72985, -0.0127503, 5.40109, -0.749208, -1.35162, -29.8717, -60.3061, -23.7801, 6.12431, -6.63764, -3.49637
155.19, 367, 155.19, 100.812, 15.3639, 37.5594, 7.83063, 10.4331, 71.3923, 25.9046, 20.2746, -6.86566, -8.70899, -0.0415346, 5.40109, -0.749208, -1.35162, -29.8723, -60.1313, -26.2838, 6.12454, -6.63765, -3.49637
155.2, 367, 155.2, 100.812, 15.3639, 37.4763, 7.7255, 10.4323, 71.4576, 25.8956, 20.2583, -6.87438, -8.67763, -0.0846949, 5.40109, -0.749208, -1.35162, -29.8733, -59.9806, -27.7957, 6.12474, -6.63766, -3.49637
155.21, 367, 155.21, 100.812, 15.3639, 37.4209, 7.65562, 10.4315, 71.5012, 25.8895, 20.2474, -6.8802, -8.65665, -0.113471, 5.40109, -0.749208, -1.35162, -29.874, -59.8197, -28.2067, 6.12495, -6.63767, -3.49637
155.22, 367, 155.22, 100.812, 15.3639, 37.3376, 7.55113, 10.4298, 71.5665, 25.8805, 20.231, -6.88894, -8.62492, -0.156746, 5.4011, -0.749209, -1.35162, -29.8751, -59.6828, -28.4954, 6.12513, -6.63768, -3.49637
155.23, 367, 155.23, 100.812, 15.3639, 37.282, 7.48168, 10.4284, 71.6101, 25.8744, 20.2201, -6.8948, -8.60352, -0.185764, 5.40111, -0.74921, -1.35163, -29.8759, -59.5996, -28.6017, 6.12525, -6.63768, -3.49638
155.24, 367, 155.24, 100.812, 15.3639, 37.1986, 7.37783, 10.4259, 71.6754, 25.8654, 20.2038, -6.90363, -8.571, -0.22958, 5.40112, -0.749212, -1.35163, -29.8768, -59.4078, -28.7225, 6.12552, -6.63769, -3.49638
155.25, 367, 155.25, 100.812, 15.3639, 37.1429, 7.30882, 10.4239, 71.719, 25.8593, 20.1929, -6.90954, -8.54908, -0.258907, 5.40112, -0.749212, -1.35163, -29.8775, -59.3605, -28.7833, 6.12558, -6.6377, -3.49638
155.26, 367, 155.26, 100.812, 15.3639, 37.0592, 7.20563, 10.4205, 71.7843, 25.8503, 20.1765, -6.91838, -8.51597, -0.302939, 5.40112, -0.749212, -1.35163, -29.8783, -59.1525, -28.881, 6.12588, -6.6377, -3.49638
155.27, 367, 155.27, 100.812, 15.3639, 37.0034, 7.13706, 10.4179, 71.8279, 25.8442, 20.1656, -6.92427, -8.49382, -0.332276, 5.40112, -0.749212, -1.35163, -29.8789, -59.0844, -28.9377, 6.12597, -6.6377, -3.49638
155.28, 367, 155.28, 100.812, 15.3639, 36.9196, 7.03455, 10.4136, 71.8932, 25.8351, 20.1493, -6.93307, -8.46051, -0.376226, 5.40112, -0.749212, -1.35163, -29.8797, -58.9182, -29.0277, 6.12621, -6.63771, -3.49638
155.29, 367, 155.29, 100.812, 15.3639, 36.8637, 6.96643, 10.4104, 71.9367, 25.8291, 20.1384, -6.93891, -8.43826, -0.405482, 5.40112, -0.749212, -1.35163, -29.8802, -58.8184, -29.0864, 6.12635, -6.63771, -3.49638
155.3, 367, 155.3, 100.812, 15.3639, 36.7797, 6.86458, 10.4052, 72.0021, 25.82, 20.122, -6.94766, -8.40484, -0.449295, 5.40112, -0.749212, -1.35163, -29.8811, -58.7127, -29.17, 6.1265, -6.63772, -3.49638
155.31, 367, 155.31, 100.812, 15.3639, 36.7236, 6.79691, 10.4014, 72.0456, 25.814, 20.1111, -6.95347, -8.38253, -0.478458, 5.40112, -0.749212, -1.35163, -29.8816, -58.5661, -29.2328, 6.12671, -6.63772, -3.49638
155.32, 367, 155.32, 100.812, 15.3639, 36.6394, 6.69575, 10.3954, 72.1109, 25.8049, 20.0948, -6.96216, -8.349, -0.522135, 5.40112, -0.749212, -1.35163, -29.8825, -58.4799, -29.3143, 6.12683, -6.63773, -3.49638
155.33, 367, 155.33, 100.812, 15.3639, 36.5833, 6.62853, 10.391, 72.1545, 25.7989, 20.0839, -6.96672, -8.32662, -0.551209, 5.40112, -0.749212, -1.35163, -29.8692, -58.3333, -29.377, 6.12704, -6.63773, -3.49638
155.34, 367, 155.34, 100.812, 15.3639, 36.4989, 6.52803, 10.384, 72.2198, 25.7898, 20.0675, -6.97587, -8.29299, -0.594755, 5.40112, -0.749212, -1.35163, -29.888, -58.2068, -29.462, 6.12722, -6.63773, -3.49638
155.35, 367, 155.35, 100.812, 15.3639, 36.4427, 6.46127, 10.3791, 72.2634, 25.7838, 20.0566, -6.98126, -8.27054, -0.623744, 5.40112, -0.749212, -1.35163, -29.8888, -58.1289, -29.5181, 6.12733, -6.63774, -3.49638
155.36, 367, 155.36, 100.812, 15.3639, 36.3582, 6.36145, 10.3713, 72.3287, 25.7747, 20.0403, -6.99024, -8.23681, -0.667168, 5.40112, -0.749212, -1.35163, -29.8872, -57.943, -29.6085, 6.12759, -6.63774, -3.49638
155.37, 367, 155.37, 100.812, 15.3639, 36.3018, 6.29514, 10.3658, 72.3723, 25.7687, 20.0294, -6.99624, -8.21428, -0.696078, 5.40112, -0.749212, -1.35163, -29.8868, -57.8973, -29.6614, 6.12766, -6.63775, -3.49638
155.38, 367, 155.38, 100.812, 15.3639, 36.2171, 6.19601, 10.357, 72.4376, 25.7596, 20.013, -7.00501, -8.18044, -0.739387, 5.40112, -0.749212, -1.35163, -29.8869, -57.6926, -29.7535, 6.12795, -6.63775, -3.49638
155.39, 367, 155.39, 100.812, 15.3639, 36.1606, 6.13015, 10.3509, 72.4812, 25.7536, 20.0021, -7.01075, -8.15784, -0.768224, 5.40112, -0.749212, -1.35163, -29.8873, -57.6255, -29.8082, 6.12804, -6.63775, -3.49638
155.4, 367, 155.4, 100.812, 15.3639, 36.0757, 6.0317, 10.3414, 72.5465, 25.7445, 19.9858, -7.01928, -8.12388, -0.811426, 5.40112, -0.749212, -1.35163, -29.8881, -57.4615, -29.8963, 6.12828, -6.63776, -3.49638
155.41, 367, 155.41, 100.812, 15.3639, 36.0191, 5.9663, 10.3347, 72.5901, 25.7385, 19.9749, -7.02493, -8.10121, -0.840193, 5.40112, -0.749212, -1.35163, -29.8886, -57.363, -29.9539, 6.12842, -6.63776, -3.49638
155.42, 367, 155.42, 100.812, 15.3639, 35.934, 5.86854, 10.3242, 72.6554, 25.7294, 19.9585, -7.03338, -8.06714, -0.883296, 5.40112, -0.749212, -1.35163, -29.8894, -57.2586, -30.0361, 6.12856, -6.63777, -3.49638
155.43, 367, 155.43, 100.812, 15.3639, 35.8773, 5.80359, 10.317, 72.6989, 25.7234, 19.9476, -7.039, -8.04438, -0.912, 5.40112, -0.749212, -1.35163, -29.89, -57.1138, -30.098, 6.12877, -6.63777, -3.49638
155.44, 367, 155.44, 100.812, 15.3639, 35.7921, 5.70652, 10.3056, 72.7643, 25.7143, 19.9313, -7.0474, -8.01019, -0.95501, 5.40112, -0.749212, -1.35163, -29.8908, -57.0286, -30.1783, 6.12889, -6.63778, -3.49638
155.45, 367, 155.45, 100.812, 15.3639, 35.7352, 5.64203, 10.2978, 72.8078, 25.7083, 19.9204, -7.0534, -7.98736, -0.983655, 5.40112, -0.749212, -1.35163, -29.8914, -56.8838, -30.2401, 6.1291, -6.63778, -3.49638
155.46, 367, 155.46, 100.812, 15.3639, 35.6499, 5.54565, 10.2856, 72.8732, 25.6992, 19.904, -7.06159, -7.95304, -1.02658, 5.40112, -0.749212, -1.35163, -29.8923, -56.7587, -30.324, 6.12928, -6.63778, -3.49638
155.47, 367, 155.47, 100.812, 15.3639, 35.5929, 5.48162, 10.2772, 72.9167, 25.6932, 19.8931, -7.06702, -7.93012, -1.05517, 5.40112, -0.749212, -1.35163, -29.8928, -56.6817, -30.3793, 6.12938, -6.63779, -3.49638
155.48, 367, 155.48, 100.812, 15.3639, 35.5074, 5.38593, 10.2641, 72.982, 25.6841, 19.8768, -7.07525, -7.89568, -1.09802, 5.40112, -0.749211, -1.35163, -29.8936, -56.4979, -30.4687, 6.12965, -6.63779, -3.49638
155.49, 367, 155.49, 100.812, 15.3639, 35.4503, 5.32237, 10.2552, 73.0256, 25.6781, 19.8659, -7.08076, -7.87267, -1.12656, 5.40112, -0.749211, -1.35163, -29.8942, -56.4527, -30.5209, 6.12971, -6.63779, -3.49638
155.5, 367, 155.5, 100.812, 15.3639, 35.3646, 5.22738, 10.2412, 73.0909, 25.669, 19.8495, -7.08903, -7.8381, -1.16934, 5.40112, -0.749211, -1.35163, -29.895, -56.2503, -30.6119, 6.13, -6.6378, -3.49638
155.51, 367, 155.51, 100.812, 15.3639, 35.3074, 5.16428, 10.2317, 73.1345, 25.663, 19.8386, -7.09453, -7.81501, -1.19783, 5.40112, -0.749211, -1.35163, -29.8956, -56.184, -30.666, 6.13009, -6.6378, -3.49638
155.52, 367, 155.52, 100.812, 15.3639, 35.2215, 5.06998, 10.2169, 73.1998, 25.6539, 19.8223, -7.10277, -7.7803, -1.24055, 5.40111, -0.749211, -1.35163, -29.8964, -56.0218, -30.7531, 6.13032, -6.6378, -3.49638
155.53, 367, 155.53, 100.812, 15.3639, 35.1642, 5.00735, 10.2068, 73.2434, 25.6479, 19.8114, -7.10825, -7.75712, -1.269, 5.40111, -0.749211, -1.35163, -29.897, -55.9243, -30.8101, 6.13046, -6.63781, -3.49638
155.54, 367, 155.54, 100.812, 15.3639, 35.0782, 4.91376, 10.1911, 73.3087, 25.6388, 19.7951, -7.11645, -7.72227, -1.31166, 5.40111, -0.749211, -1.35163, -29.8979, -55.8209, -30.8915, 6.13061, -6.63781, -3.49638
155.55, 367, 155.55, 100.812, 15.3639, 35.0208, 4.8516, 10.1804, 73.3523, 25.6328, 19.7842, -7.12191, -7.699, -1.34008, 5.40111, -0.749211, -1.35163, -29.8984, -55.6777, -30.9528, 6.13081, -6.63782, -3.49638
155.56, 367, 155.56, 100.812, 15.3639, 34.9346, 4.75871, 10.1639, 73.4176, 25.6237, 19.7678, -7.13008, -7.66402, -1.38268, 5.40111, -0.749211, -1.35163, -29.8993, -55.5933, -31.0324, 6.13093, -6.63782, -3.49638
155.57, 367, 155.57, 100.812, 15.3639, 34.877, 4.69702, 10.1526, 73.4611, 25.6177, 19.7569, -7.13552, -7.64064, -1.41107, 5.40111, -0.749211, -1.35163, -29.8998, -55.45, -31.0936, 6.13113, -6.63783, -3.49638
155.58, 367, 155.58, 100.812, 15.3639, 34.7907, 4.60483, 10.1353, 73.5265, 25.6086, 19.7406, -7.14365, -7.60552, -1.45364, 5.40111, -0.749211, -1.35163, -29.9007, -55.3262, -31.1769, 6.13131, -6.63783, -3.49638
155.59, 367, 155.59, 100.812, 15.3639, 34.733, 4.54361, 10.1234, 73.57, 25.6025, 19.7297, -7.14907, -7.58205, -1.482, 5.40111, -0.749211, -1.35163, -29.9013, -55.2499, -31.2317, 6.13142, -6.63783, -3.49638
